date,open,high,low,close,volume
28-02-2018,183.4036,185.2281,181.2481,181.3237,1257851
01-03-2018,180.6998,182.4487,177.4004,179.1683,1735409
02-03-2018,177.5989,179.2155,175.4435,178.6956,1122020
05-03-2018,177.1641,180.5674,175.8783,179.9718,862826
06-03-2018,180.2838,180.9456,178.0055,180.558,848906
07-03-2018,178.6767,179.726,176.8521,179.3384,2043637
08-03-2018,179.6221,182.1651,179.2014,181.9855,2717604
09-03-2018,183.3374,185.4267,182.4865,184.3111,3574981
12-03-2018,183.5359,185.9703,183.2901,185.2565,1409270
13-03-2018,186.476,186.9582,184.6609,185.1903,1532169
14-03-2018,185.7387,186.6557,181.4655,181.8721,956368
15-03-2018,182.1651,183.5737,180.9503,182.184,710719
16-03-2018,182.5149,184.3159,181.4561,181.995,1836643
19-03-2018,181.8248,183.0443,179.2912,180.0475,1160429
20-03-2018,181.3143,185.663,180.2649,184.9634,1289458
21-03-2018,185.4172,185.975,183.1767,183.2239,1471810
22-03-2018,181.5506,182.6756,178.6199,178.7523,1293163
23-03-2018,179.5842,180.9172,176.0674,176.3038,1247995
26-03-2018,179.4802,182.2218,177.8636,180.8321,1870249
27-03-2018,181.8721,182.6473,176.4078,177.6084,2128466
28-03-2018,178.0905,179.4708,174.7155,177.0506,1163043
29-03-2018,178.0811,181.3426,177.0884,180.6242,1473876
02-04-2018,179.8111,180.2932,173.7134,176.4361,1405299
03-04-2018,176.871,179.0076,175.8311,178.8657,1294329
04-04-2018,176.1809,179.8017,175.6515,179.1115,1327446
05-04-2018,180.4256,181.0401,178.8752,179.3763,1045195
06-04-2018,177.183,179.329,175.3962,177.0884,976370
09-04-2018,178.1,180.8132,177.372,177.5139,2833077
10-04-2018,181.579,182.2124,178.4687,181.0496,924578
11-04-2018,179.6788,180.5391,178.2796,179.1021,744603
12-04-2018,180.6809,182.7323,179.9766,181.6735,926089
13-04-2018,181.6735,182.8269,179.3101,180.3405,880440
16-04-2018,181.9855,182.496,180.3784,181.1914,909488
17-04-2018,182.8552,184.2071,182.3826,183.3563,847440
18-04-2018,183.6021,184.8736,182.7513,184.037,706873
19-04-2018,183.9519,184.5191,182.4658,183.3468,699569
20-04-2018,183.5076,184.226,181.4277,182.4204,1208823
23-04-2018,182.5622,183.3752,180.8227,181.5601,1496357
24-04-2018,182.4771,183.0916,177.5422,178.7428,1578953
25-04-2018,177.8447,180.2555,176.1809,179.225,1539220
26-04-2018,175.8973,181.7775,174.4697,179.8584,2186100
27-04-2018,180.1042,180.2933,176.6914,176.8521,1436560
30-04-2018,178.3458,180.4067,177.9015,178.2985,1562005
01-05-2018,178.6767,179.8489,177.9394,179.6504,940450
02-05-2018,178.9603,180.3027,177.5895,177.7124,1228175
03-05-2018,177.4099,179.4802,174.9944,179.2723,1670119
04-05-2018,178.3174,182.3637,177.4382,181.6735,779989
07-05-2018,182.2597,183.4697,181.9004,182.8174,641868
08-05-2018,183.3374,184.2355,181.8626,184.1882,1571465
09-05-2018,184.245,187.3647,182.9687,186.6273,1021222
10-05-2018,187.3553,190.2103,186.9555,189.6714,1147161
11-05-2018,189.3405,190.4372,188.5181,189.0664,928888
14-05-2018,189.7849,190.2008,186.8731,188.1966,934252
15-05-2018,187.6011,187.7901,185.9088,187.5538,1069248
16-05-2018,186.684,188.2817,186.0412,187.3553,1026135
17-05-2018,187.6105,187.9603,185.975,186.8637,846564
18-05-2018,186.8731,187.9981,186.2586,187.1095,1627861
21-05-2018,187.6483,190.1914,187.6483,189.662,1000997
22-05-2018,189.9172,190.4939,188.121,189.1042,1006075
23-05-2018,188.3763,190.0307,187.9319,189.9645,1260479
24-05-2018,190.0307,191.6756,187.2493,188.9057,1275709
25-05-2018,188.3914,190.1258,187.8323,189.8889,824665
29-05-2018,188.8653,189.8983,185.1786,186.894,1363559
30-05-2018,188.4294,189.9078,187.4721,189.0928,876997
31-05-2018,188.8843,189.1402,186.6002,187.1783,1369867
01-06-2018,189.4245,191.0167,188.3251,189.851,2027787
04-06-2018,190.8271,191.2726,190.1495,190.9219,1344065
05-06-2018,190.7039,193.3102,190.5534,192.7321,1698182
06-06-2018,193.1965,195.49,192.6373,195.4142,1052616
07-06-2018,195.2625,195.5658,193.4239,194.5802,1884531
08-06-2018,194.9403,195.9828,193.8599,195.6796,1054690
11-06-2018,196.3714,197.6698,195.8596,196.5799,1749252
12-06-2018,197.6035,197.8925,195.599,196.6462,1816431
13-06-2018,196.6083,197.8593,196.2292,196.5136,1050952
14-06-2018,197.8783,198.0584,195.509,196.4567,893970
15-06-2018,195.4521,197.8973,195.0825,197.7741,1783274
18-06-2018,196.4662,197.1391,194.838,196.7505,890481
19-06-2018,195.3384,196.4824,194.4096,196.4093,830997
20-06-2018,197.2338,197.8878,195.3763,195.5279,676989
21-06-2018,195.6322,196.6178,194.4949,195.8691,916299
22-06-2018,196.9685,197.2149,195.3005,195.5658,1217858
25-06-2018,195.1109,195.1109,191.3105,193.2912,1258444
26-06-2018,193.3197,195.3384,192.3151,192.5425,836294
27-06-2018,193.803,194.438,191.1683,191.282,887681
28-06-2018,190.8745,193.6988,190.8177,193.0448,582506
29-06-2018,194.4285,196.7315,193.0259,193.2344,1010685
02-07-2018,191.9834,193.6419,191.4811,193.6419,1954929
03-07-2018,194.1726,194.6086,192.0497,192.135,416164
05-07-2018,193.4429,194.4807,192.5615,194.1063,605677
06-07-2018,194.0115,196.6178,193.5187,195.5848,588903
09-07-2018,196.2956,198.3711,195.6416,198.1531,766759
10-07-2018,198.1152,199.8022,197.7551,198.7976,801996
11-07-2018,198.0773,199.2762,198.0679,198.4943,676965
12-07-2018,199.262,199.897,198.5322,199.7359,807561
13-07-2018,199.9633,200.731,198.6839,199.6411,734777
16-07-2018,199.7169,200.6078,199.6032,200.4182,425031
17-07-2018,199.8401,201.8778,198.5796,201.4797,521510
18-07-2018,202.0484,203.669,202.0484,203.0624,736448
19-07-2018,202.399,203.1003,200.096,200.2287,813612
20-07-2018,199.6885,201.6693,198.5607,201.2333,882314
23-07-2018,201.7735,202.5033,201.2049,201.7451,790949
24-07-2018,202.3801,203.2709,201.7451,201.982,1159143
25-07-2018,201.8683,203.8443,201.3186,203.5553,1020660
26-07-2018,205.953,205.953,200.3329,200.93,1171592
27-07-2018,201.4702,202.3706,191.9076,193.206,1848647
30-07-2018,192.7795,194.1016,189.8178,190.3817,1484330
31-07-2018,191.4432,192.6278,189.0975,189.9647,1590527
01-08-2018,188.4578,190.1448,187.3015,187.3963,1531728
02-08-2018,186.4107,187.8512,185.7852,186.9698,1750659
03-08-2018,187.7185,187.7944,185.9558,187.728,1032641
06-08-2018,187.6522,188.5431,187.3584,188.1545,1013866
07-08-2018,188.9127,192.2582,188.6568,191.6611,1593988
08-08-2018,191.6138,192.571,190.3154,190.8271,802914
09-08-2018,191.2252,192.1208,190.3722,190.448,732016
10-08-2018,189.9836,191.3768,189.3107,190.7987,843693
13-08-2018,190.7892,191.6517,189.9173,190.05,951622
14-08-2018,191.3673,192.8079,191.2157,192.4572,511692
15-08-2018,190.7513,192.9595,189.8983,191.1778,846603
16-08-2018,192.3719,192.969,191.6611,192.0971,642833
17-08-2018,192.3056,192.879,191.4716,192.4951,649689
20-08-2018,192.77,193.7651,192.5615,193.2628,585955
21-08-2018,193.5566,194.5897,193.206,193.6703,1311241
22-08-2018,193.2154,194.1063,192.2393,192.3151,696676
23-08-2018,192.3814,193.9452,192.0023,192.2487,759516
24-08-2018,192.4572,193.0543,191.8791,192.2487,553722
27-08-2018,193.8025,195.3321,193.147,194.0021,877899
28-08-2018,194.2871,195.5506,192.7195,192.995,1207817
29-08-2018,192.463,196.1967,192.1494,195.9687,1107494
30-08-2018,195.4461,196.3962,195.173,195.3986,906729
31-08-2018,194.8666,197.0422,194.8666,196.7097,1031186
04-09-2018,197.1182,198.5053,196.0257,197.3843,1140090
05-09-2018,197.4888,198.1063,194.4486,194.7526,1096896
06-09-2018,195.2276,196.9995,194.8191,196.6812,1020457
07-09-2018,196.1112,198.7523,196.0067,196.5482,831584
10-09-2018,197.5078,198.0398,196.0542,197.8498,755892
11-09-2018,197.8688,199.1324,197.3368,198.9994,644933
12-09-2018,198.9614,200.567,198.4008,199.5029,937331
13-09-2018,200.1394,201.5455,199.3984,201.289,699763
14-09-2018,201.46,203.3506,201.2795,203.2651,1082091
17-09-2018,202.2486,202.9611,200.548,200.795,1005984
18-09-2018,200.567,202.9801,199.3034,202.8851,716041
19-09-2018,202.9706,204.0252,201.422,202.3341,1060577
20-09-2018,203.1986,203.3601,201.0515,202.4576,836655
21-09-2018,204.2627,204.2627,199.8829,200.8995,2015675
24-09-2018,199.9779,200.7095,198.6383,199.7974,699348
25-09-2018,199.7214,200.3865,196.0732,196.4912,1400892
26-09-2018,196.3012,196.6907,194.5151,195.0281,1129551
27-09-2018,195.7027,196.6052,193.6885,193.8405,953283
28-09-2018,192.767,193.698,185.5845,185.632,2553385
01-10-2018,186.6866,189.5748,186.5013,189.4513,1750512
02-10-2018,189.0617,189.2708,186.5251,186.8766,1203148
03-10-2018,187.7507,188.7862,185.9171,185.9266,1289054
04-10-2018,186.2781,186.8386,182.6869,183.3519,1613396
05-10-2018,183.4374,185.062,182.1643,183.9314,1076324
08-10-2018,182.9054,183.8364,178.5256,180.5207,1500512
09-10-2018,178.7156,180.5017,178.1456,178.4401,1606352
10-10-2018,178.7251,178.7251,173.0723,173.0723,2090623
11-10-2018,172.2362,175.8084,169.9276,171.0391,2010743
12-10-2018,174.1553,177.7085,173.9368,177.1575,2266700
15-10-2018,176.7775,176.7965,174.3833,175.0199,1370514
16-10-2018,176.806,180.5872,175.7229,180.4067,1275762
17-10-2018,179.5422,182.0598,178.7441,181.1098,1119244
18-10-2018,180.2262,181.1953,177.224,177.585,1309118
19-10-2018,178.0126,180.6537,177.7845,178.9341,1161732
22-10-2018,179.5517,181.4613,178.1836,179.4947,1562446
23-10-2018,173.2433,175.9177,172.2457,174.6684,1898218
24-10-2018,175.0864,176.7965,168.0844,168.93,2176228
25-10-2018,171.4667,171.6662,162.2226,168.322,3651972
26-10-2018,162.9541,164.8827,157.8143,162.8496,3146565
29-10-2018,164.2842,167.2959,161.7856,163.6477,2851962
30-10-2018,164.3032,167.8754,163.9802,167.7899,2255609
31-10-2018,169.538,175.5282,169.538,173.2148,2926171
01-11-2018,173.1578,174.2123,172.1412,173.6423,1807881
02-11-2018,178.6206,179.0766,172.4452,173.8418,1590814
05-11-2018,174.2788,175.0769,172.7682,174.0603,1137477
06-11-2018,173.3668,176.5875,173.3668,174.2883,1887594
07-11-2018,175.6374,178.0506,175.6374,177.395,2208207
08-11-2018,177.262,178.8486,175.9319,178.7631,1524709
09-11-2018,177.8558,178.4971,175.0104,176.9675,1327786
12-11-2018,177.11,177.11,172.9202,173.1103,1597469
13-11-2018,172.9012,173.2861,170.3456,171.0771,1924779
14-11-2018,173.2623,174.9439,168.4645,170.1366,1915077
15-11-2018,169.4905,172.5972,167.8754,172.0557,1618718
16-11-2018,171.1626,174.0033,170.7826,172.2742,1100665
19-11-2018,172.0367,172.5402,168.0559,168.4265,1494090
20-11-2018,166.4978,167.7804,164.4742,166.7354,2150978
21-11-2018,168.759,170.6116,167.7994,168.7685,1396897
23-11-2018,167.2104,167.6949,166.0228,166.0228,558017
26-11-2018,168.4075,169.0398,166.4313,168.5405,1362422
27-11-2018,167.8636,168.7592,166.5679,168.6735,968810
28-11-2018,168.9021,174.5805,168.3305,174.5328,2178129
29-11-2018,174.2375,174.6281,171.7318,171.8271,1053947
30-11-2018,171.7508,174.4995,171.2078,174.2184,2376255
03-12-2018,176.9623,177.5006,174.6376,176.4479,1447552
04-12-2018,175.8572,175.981,168.9974,169.2261,2417569
06-12-2018,166.2345,167.3396,162.776,165.2912,3663483
07-12-2018,166.9967,167.3206,160.2417,161.1468,2728400
10-12-2018,161.1182,162.1853,158.2028,161.1278,2256786
11-12-2018,162.7379,163.0809,158.3743,158.9174,1848513
12-12-2018,161.4612,163.0714,160.5514,161.1563,2106178
13-12-2018,161.747,162.5283,161.0611,161.5279,1765098
14-12-2018,159.7939,161.5184,158.422,158.7459,1813081
17-12-2018,158.5268,159.4795,157.3358,158.4315,2424454
18-12-2018,159.5367,161.6708,158.3172,160.0512,1906101
19-12-2018,159.8034,162.6236,157.1262,159.1175,2527152
20-12-2018,158.4315,159.3461,156.7166,157.736,2970922
21-12-2018,157.736,160.5752,153.9631,153.9631,3928949
24-12-2018,153.2009,153.3153,150.9906,151.486,2033960
26-12-2018,151.9433,157.1644,149.2756,157.1262,1992405
27-12-2018,155.3065,161.1754,154.3157,161.1468,1572725
28-12-2018,161.4993,162.5378,158.5554,160.3465,1135327
31-12-2018,161.1278,162.6521,160.4513,161.909,944822
02-01-2019,161.2707,163.1762,159.1079,161.8233,1333618
03-01-2019,161.2897,161.3945,156.2402,156.6022,1489938
04-01-2019,159.1365,164.7482,158.765,164.1194,1946771
07-01-2019,163.7859,167.0348,163.7859,165.4342,1820516
08-01-2019,166.5012,166.9681,164.872,166.949,1426664
09-01-2019,166.8633,167.9542,165.0912,165.4532,1280085
10-01-2019,165.2246,168.9212,164.7291,168.7783,1406091
11-01-2019,168.5496,169.3213,166.8919,167.6636,1018802
14-01-2019,166.0915,169.188,165.7867,168.6544,1396919
15-01-2019,168.0828,173.18,167.797,173.037,1454973
16-01-2019,173.7802,176.9623,173.3991,176.2573,1995328
17-01-2019,175.0569,177.21,174.6853,176.5622,1143791
18-01-2019,177.6959,179.8873,176.8412,179.7253,1424163
22-01-2019,179.0488,179.5633,177.4578,178.4391,4011417
23-01-2019,178.6773,179.8015,177.9341,178.7344,2519269
24-01-2019,178.6392,180.6018,178.3724,179.6586,1684785
25-01-2019,180.9162,181.5546,179.611,180.3636,1070849
28-01-2019,179.1822,179.449,176.3335,179.268,1763755
29-01-2019,178.8583,179.2394,176.9814,177.5435,1220771
30-01-2019,178.1533,180.4494,176.8194,180.0778,1215559
31-01-2019,179.7253,182.7836,178.6582,182.593,1623954
01-02-2019,183.0218,185.9372,182.1262,184.67,1147280
04-02-2019,184.9177,185.6799,183.0313,185.2226,1502732
05-02-2019,185.4036,186.3373,184.7367,185.6895,1310286
06-02-2019,185.518,185.8705,183.7363,183.8316,1721267
07-02-2019,181.9738,187.7188,178.4581,185.7847,2395637
08-02-2019,180.8019,184.5652,180.2684,184.4414,1731990
11-02-2019,184.5747,186.2325,183.7268,184.9558,1519912
12-02-2019,186.4898,187.0328,185.4799,186.0229,1136749
13-02-2019,186.7375,188.4524,186.0991,187.8617,1410853
14-02-2019,186.6898,187.4425,185.6037,186.6136,1032986
15-02-2019,188.1285,189.5862,187.3186,188.9478,1106784
19-02-2019,188.5382,188.9383,188.0237,188.3095,1013626
20-02-2019,188.7763,189.0812,187.8045,188.662,1266899
21-02-2019,188.1856,189.1574,187.6902,188.7859,1100042
22-02-2019,189.7386,192.4539,189.5004,192.3396,987631
25-02-2019,193.9239,195.166,192.5577,192.9398,1166759
26-02-2019,192.5194,193.5895,192.0608,192.5003,1054035
27-02-2019,192.1564,193.2742,191.3156,192.7296,1054906
28-02-2019,192.9016,193.9335,191.2869,191.4398,1329947
01-03-2019,193.1214,194.4207,192.4,192.8443,1098422
04-03-2019,193.9335,194.4207,189.5385,190.9812,1019126
05-03-2019,191.4589,191.9701,189.0703,189.1372,938387
06-03-2019,189.1945,189.8442,187.3687,188.5257,890084
07-03-2019,187.79,188.1436,186.2614,187.7232,1103010
08-03-2019,186.3473,187.8378,186.2996,187.5799,664438
11-03-2019,188.3538,189.7869,187.8665,188.4493,856063
12-03-2019,188.9843,189.5672,188.392,188.6977,1050374
13-03-2019,188.0958,191.22,187.8474,190.7997,1115545
14-03-2019,190.8856,192.6627,190.1117,192.615,1424021
15-03-2019,192.6627,194.201,191.4589,194.1246,2047748
18-03-2019,194.373,197.5163,194.373,196.5514,1778441
19-03-2019,198.166,199.4081,197.1246,198.596,2051023
20-03-2019,197.6405,198.8062,195.615,197.0864,1534833
21-03-2019,196.1692,201.1565,195.4048,200.4209,1275592
22-03-2019,198.08,199.4989,196.0736,196.3316,882685
25-03-2019,196.8475,196.9049,194.7743,195.873,752017
26-03-2019,196.9622,197.5928,195.5099,196.9431,815049
27-03-2019,196.6278,197.4495,195.1373,196.0354,1095770
28-03-2019,196.7042,198.6533,196.3412,198.4049,716001
29-03-2019,199.6756,201.854,198.8062,201.1661,1400155
01-04-2019,202.5706,204.0993,201.9113,203.4114,1135966
02-04-2019,203.5164,203.9846,200.7935,203.7171,719883
03-04-2019,204.94,205.3509,203.5069,204.0802,896437
04-04-2019,204.4719,204.7203,202.991,203.1725,605215
05-04-2019,204.0802,205.4082,203.5738,204.9687,741890
08-04-2019,204.7394,204.94,203.2203,204.1279,634292
09-04-2019,202.9527,205.6566,202.561,205.2362,990080
10-04-2019,205.7617,206.0866,202.9623,203.2012,850218
11-04-2019,204.5961,204.5961,203.1725,203.6311,1403658
12-04-2019,205.1311,205.3509,203.7171,205.3509,793052
15-04-2019,205.8286,206.8796,205.0069,206.8222,655428
16-04-2019,207.4719,208.2267,207.0611,207.2808,607431
17-04-2019,207.9688,207.9688,204.749,205.7904,649553
18-04-2019,205.4846,207.8541,204.5388,207.5197,758691
22-04-2019,206.7745,208.0643,206.4305,207.4815,872899
23-04-2019,207.3191,208.3318,206.2776,208.2745,1059042
24-04-2019,206.5452,209.4306,206.5452,208.6471,847613
25-04-2019,208.1694,210.0612,207.0229,209.4306,651036
26-04-2019,209.4306,210.4815,207.8398,210.4529,565178
29-04-2019,210.3669,211.0739,209.6838,209.9083,1016097
30-04-2019,210.1949,211.0261,208.9433,210.8255,1066164
01-05-2019,211.1408,212.1058,209.5261,209.6694,1113928
02-05-2019,206.3636,210.0134,203.2585,207.491,1373589
03-05-2019,207.3573,208.8669,205.819,208.1694,1124314
06-05-2019,204.8827,210.2284,204.0706,209.8223,973056
07-05-2019,207.8732,207.8732,203.1152,205.0356,1078589
08-05-2019,203.8604,207.0133,203.8413,205.1598,1242114
09-05-2019,203.1056,204.2139,201.1183,203.6215,1331311
10-05-2019,202.9241,205.112,200.0769,204.7776,900201
13-05-2019,201.7585,202.2553,196.752,199.3794,1538223
14-05-2019,199.9431,205.0547,199.9431,202.389,1103656
15-05-2019,201.2807,203.8317,200.4973,202.2839,1232544
16-05-2019,203.3922,206.7458,199.4176,205.6948,885272
17-05-2019,203.7266,205.7139,203.0387,203.4496,1686721
20-05-2019,202.475,203.8509,201.2139,202.389,1067487
21-05-2019,206.9273,207.5388,204.2139,207.2617,1696771
22-05-2019,207.1089,210.5198,207.0515,207.9019,1288293
23-05-2019,206.5261,206.8222,203.0961,204.4528,1046544
24-05-2019,205.7331,205.7331,202.4416,204.7776,1275478
28-05-2019,205.3601,208.1669,205.111,205.5037,1593566
29-05-2019,205.2259,208.7992,205.1876,207.4388,1237945
30-05-2019,207.4484,210.399,207.1227,208.0328,733769
31-05-2019,206.7012,206.797,204.3254,204.8906,1095507
03-06-2019,205.3792,206.9503,202.467,204.0189,849831
04-06-2019,206.3276,206.6725,201.6431,205.8007,1254198
05-06-2019,207.2664,211.606,207.0844,211.0121,1313044
06-06-2019,212.0754,213.1004,211.1079,212.6789,763678
07-06-2019,213.1483,215.754,212.7077,215.2271,948869
10-06-2019,216.4054,218.0723,215.5912,217.5837,833956
11-06-2019,219.0686,219.3752,212.0658,213.3304,839636
12-06-2019,213.3687,215.0686,212.7843,214.7769,530501
13-06-2019,215.1888,216.0366,213.5124,215.0164,559682
14-06-2019,215.1984,216.2139,212.8753,215.4475,717882
17-06-2019,215.7636,216.348,214.5374,214.7482,822201
18-06-2019,215.8115,217.5263,215.5433,216.7216,796166
19-06-2019,217.5071,221.5306,216.8557,220.8792,1130424
20-06-2019,222.7472,225.6786,220.6972,221.5593,1339850
21-06-2019,221.157,221.4635,218.9728,219.0878,1519541
24-06-2019,219.3177,220.3331,218.877,219.2315,799303
25-06-2019,220.0074,221.0037,218.3118,218.398,1152261
26-06-2019,218.9441,219.5811,215.9073,216.8844,918898
27-06-2019,217.3922,218.2352,216.1947,217.4496,666796
28-06-2019,218.3118,219.7967,217.5263,218.216,1813501
01-07-2019,220.8983,223.4896,220.1128,222.4981,956921
02-07-2019,222.2203,225.7648,222.2203,225.1038,914503
03-07-2019,226.2917,228.1693,224.9074,228.131,868469
05-07-2019,228.6196,228.9453,224.8739,227.0389,775149
08-07-2019,225.2954,225.6403,221.3103,222.6227,740611
09-07-2019,220.7546,222.1341,220.132,221.7509,1065197
10-07-2019,223.4082,226.0835,223.4082,224.8931,916408
11-07-2019,225.5732,228.5333,224.644,228.4184,720448
12-07-2019,229.4147,231.1486,228.0065,231.1199,1338433
15-07-2019,230.8229,231.7521,229.6829,230.7654,565121
16-07-2019,229.6159,230.8109,229.0123,229.9416,606861
17-07-2019,229.9799,231.5989,229.635,230.3152,1011591
18-07-2019,230.5068,232.2215,229.7787,230.9762,865736
19-07-2019,231.915,232.5951,229.5392,229.8458,1279442
22-07-2019,230.411,232.2599,229.635,231.3115,989678
23-07-2019,231.9341,233.6872,230.4205,233.1891,997125
24-07-2019,232.1257,233.0166,228.8207,232.873,1059319
25-07-2019,232.5185,232.7867,230.6361,232.1641,894677
26-07-2019,232.8251,234.2524,232.3269,234.08,760660
29-07-2019,234.1087,234.6835,232.7676,233.0741,677180
30-07-2019,232.5377,232.5377,231.0097,231.7617,860544
31-07-2019,232.3556,238.252,231.8767,234.6548,2239594
01-08-2019,242.0407,251.7833,241.6096,246.4091,2297290
02-08-2019,246.1504,247.276,242.0599,243.2765,1335243
05-08-2019,240.8049,240.8049,232.0587,233.9171,1736882
06-08-2019,235.0284,236.6617,232.3365,235.4882,2488716
07-08-2019,233.7447,239.8182,231.6851,238.228,1435821
08-08-2019,241.169,247.7215,240.5942,246.9455,1746910
09-08-2019,246.045,247.1754,242.5197,245.4224,1337204
12-08-2019,243.9183,244.9146,241.0253,243.4968,889887
13-08-2019,244.3973,248.2005,241.8779,247.5107,1022933
14-08-2019,242.4431,245.5421,237.4712,238.1609,1339034
15-08-2019,240.2397,243.3915,238.4196,242.5293,919203
16-08-2019,243.9183,246.8402,243.3244,245.8918,2637793
19-08-2019,248.4687,250.6146,247.5012,249.7236,1321893
20-08-2019,248.7753,252.109,248.1143,250.2601,1013810
21-08-2019,251.5821,254.4608,251.2372,253.498,1133609
22-08-2019,254.1686,255.0308,249.9057,252.2527,1058977
23-08-2019,250.9977,252.1282,244.7039,246.2366,1390936
26-08-2019,248.4433,249.6146,245.1694,246.936,1327338
27-08-2019,248.6833,249.0482,245.5918,246.9936,1026238
28-08-2019,246.7343,248.6113,244.1901,248.3953,1034133
29-08-2019,250.7091,251.8228,249.125,250.3443,1102649
30-08-2019,252.2645,252.3509,249.2162,249.8066,1455361
03-09-2019,249.0866,250.8627,247.8288,248.3473,1294278
04-09-2019,250.0467,250.2195,246.6575,248.8561,1492080
05-09-2019,251.8516,254.8951,250.2675,254.2615,1191127
06-09-2019,254.9239,257.833,254.3863,257.0649,1112572
09-09-2019,258.1978,258.8123,249.221,250.3539,1075070
10-09-2019,248.8369,250.4499,240.8346,242.2795,2095742
11-09-2019,242.9036,243.5564,239.2648,241.9435,1426124
12-09-2019,243.566,247.0224,241.1274,241.8283,1285826
13-09-2019,242.0587,242.8124,239.1208,240.0905,1361596
16-09-2019,238.7656,241.3818,237.7287,239.5432,1152696
17-09-2019,240.0233,246.7199,239.7929,245.8991,1475017
18-09-2019,246.8495,247.6848,240.7434,244.5261,1228012
19-09-2019,245.3134,247.1856,244.8045,246.4847,1129598
20-09-2019,245.8991,247.7136,242.0251,242.6923,1424366
23-09-2019,242.7019,244.3245,241.8091,242.3851,900975
24-09-2019,243.3932,245.3998,240.6569,241.7322,1040803
25-09-2019,241.9531,245.1694,240.4361,244.4205,927869
26-09-2019,243.7388,246.8687,242.9612,245.7838,949081
27-09-2019,247.0704,248.1457,233.341,236.5189,2088547
30-09-2019,236.5958,239.3224,234.5316,235.2036,2719036
01-10-2019,234.9348,235.2468,232.3953,233.1586,2485091
02-10-2019,231.5649,232.2465,226.342,227.0044,1325445
03-10-2019,227.0044,230.1439,224.1673,230.0575,1307210
04-10-2019,231.008,235.3956,230.9792,234.6852,1244529
07-10-2019,233.6867,237.3974,233.6867,235.7797,1110316
08-10-2019,233.8691,235.5405,230.0767,232.1985,1045566
09-10-2019,235.3476,239.5912,234.2627,238.8616,1265416
10-10-2019,237.9975,242.0203,237.8823,240.9546,1163892
11-10-2019,244.8814,245.8126,242.5675,242.894,1307200
14-10-2019,242.3275,243.6524,241.0986,241.3386,661937
15-10-2019,243.6236,245.8799,242.4379,243.3356,894556
16-10-2019,242.8076,242.8076,238.4679,242.2315,728623
17-10-2019,243.0188,244.0077,242.2891,242.9036,1082561
18-10-2019,241.8571,242.942,239.14,240.4841,1137321
21-10-2019,242.0107,242.0107,239.3032,241.3866,880638
22-10-2019,241.281,243.1628,236.1445,236.3557,993076
23-10-2019,235.8373,237.0182,231.7185,234.1763,1472576
24-10-2019,235.7797,240.1577,234.279,238.4871,1089043
25-10-2019,238.0551,240.0809,237.8967,239.3224,801803
28-10-2019,239.7065,240.2537,237.047,238.6696,1268446
29-10-2019,244.4397,247.9432,242.0395,245.9951,1334585
30-10-2019,246.0815,247.0224,240.9834,244.4877,1147425
31-10-2019,244.4013,248.8369,244.4013,247.6944,1220750
01-11-2019,249.6338,250.9491,247.5792,248.4721,1088996
04-11-2019,249.845,250.1523,245.1406,246.1103,1126028
05-11-2019,245.7454,246.3359,239.14,241.1658,988209
06-11-2019,241.0698,244.0077,240.4361,243.278,1308878
07-11-2019,244.6797,245.8991,242.1499,245.3902,1142172
08-11-2019,244.8237,246.2639,243.2132,245.1118,646755
11-11-2019,243.5372,246.8207,242.2987,244.891,499266
12-11-2019,245.515,246.8649,244.2621,244.9486,620883
13-11-2019,244.891,249.3074,244.4109,248.2993,648263
14-11-2019,247.9248,249.8066,246.9648,249.6242,465881
15-11-2019,251.1604,252.4757,249.461,252.3989,856303
18-11-2019,252.6965,254.7511,251.65,253.5414,851492
19-11-2019,254.9719,259.6572,254.9264,257.1801,1235430
20-11-2019,257.0169,261.7694,256.0472,257.401,1176652
21-11-2019,257.497,259.1771,253.311,253.839,1010150
22-11-2019,258.121,258.4955,253.3686,254.6263,932315
25-11-2019,254.7489,257.6546,254.7296,255.788,1251307
26-11-2019,256.4423,257.212,255.0279,256.7983,2975759
27-11-2019,256.8079,257.7316,252.6033,255.4513,1231626
29-11-2019,254.4025,256.9859,254.0898,254.6334,1037691
02-12-2019,255.1722,256.5577,251.468,252.2665,1967590
03-12-2019,250.2075,254.0369,249.6302,254.008,1337749
04-12-2019,253.7098,258.7995,253.3826,258.2992,1012958
05-12-2019,259.3576,261.8399,258.5686,261.2627,1523524
06-12-2019,263.2639,265.3133,261.7149,263.9952,1585734
09-12-2019,264.7745,264.7745,261.6283,261.763,1096801
10-12-2019,261.6668,263.1821,260.5555,261.3781,971211
11-12-2019,262.4269,263.3409,260.95,261.8496,1184146
12-12-2019,261.7918,262.2585,259.9734,260.06,1779499
13-12-2019,258.8958,261.2049,258.0394,260.9355,1468719
16-12-2019,262.9753,263.6055,260.9836,262.2922,1172812
17-12-2019,263.6584,263.6584,261.2819,261.2819,1667538
18-12-2019,262.0324,262.2513,258.7226,259.2518,1603925
19-12-2019,258.7803,262.2056,258.6071,262.1671,1570191
20-12-2019,262.1863,263.543,260.262,261.3781,1694359
23-12-2019,262.5904,263.0859,260.6469,261.0991,1054441
24-12-2019,261.5513,262.7155,260.7912,262.1863,363043
26-12-2019,262.9849,263.9471,262.119,263.2062,450279
27-12-2019,264.0529,264.457,262.0805,263.9086,688782
